Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
13,0.1,100,0.25,100135C0E0D1ACE00F2DCEA01F2E5320F0D0FBA0,100135C0,E0D1ACE0,0F2DCEA0,1F2E5320,F0D0FBA0,268514752,3771837664,254660256,523129632,4040227744
14,0.1,100,0.25,100130A0E0CE34400F314C601F31CBC0F0CD8300,100130A0,E0CE3440,0F314C60,1F31CBC0,F0CD8300,268513440,3771610176,254889056,523357120,4040000256
15,0.1,100,0.26,10012B80E0CACA200F34BBB01F3535E0F0CA18C0,10012B80,E0CACA20,0F34BBB0,1F3535E0,F0CA18C0,268512128,3771386400,255114160,523580896,4039776448
16,0.1,100,0.26,10012680E0C76E200F381CC01F3891E0F0C6BCB0,10012680,E0C76E20,0F381CC0,1F3891E0,F0C6BCB0,268510848,3771166240,255335616,523801056,4039556272
17,0.1,100,0.27,100121A0E0C420000F3B6FD01F3BE000F0C36E80,100121A0,E0C42000,0F3B6FD0,1F3BE000,F0C36E80,268509600,3770949632,255553488,524017664,4039339648
18,0.1,100,0.27,10011CE0E0C0DFA00F3EB5101F3F2060F0C02E20,10011CE0,E0C0DFA0,0F3EB510,1F3F2060,F0C02E20,268508384,3770736544,255767824,524230752,4039126560
19,0.1,100,0.28,10011820E0BDACE00F41ECA01F425320F0BCFB40,10011820,E0BDACE0,0F41ECA0,1F425320,F0BCFB40,268507168,3770526944,255978656,524440352,4038916928
20,0.1,100,0.28,10011380E0BA87600F4516E01F4578A0F0B9D5B0,10011380,E0BA8760,0F4516E0,1F4578A0,F0B9D5B0,268505984,3770320736,256186080,524646560,4038710704
21,0.1,100,0.29,10010EE0E0B76F000F4833F01F489100F0B6BD30,10010EE0,E0B76F00,0F4833F0,1F489100,F0B6BD30,268504800,3770117888,256390128,524849408,4038507824
22,0.1,100,0.29,10010A60E0B463800F4B44001F4B9C80F0B3B1A0,10010A60,E0B46380,0F4B4400,1F4B9C80,F0B3B1A0,268503648,3769918336,256590848,525048960,4038308256
23,0.1,100,0.3,100105E0E0B164C00F4E47501F4E9B40F0B0B2D0,100105E0,E0B164C0,0F4E4750,1F4E9B40,F0B0B2D0,268502496,3769722048,256788304,525245248,4038111952
24,0.1,100,0.3,10010180E0AE72600F513E001F518DA0F0ADC070,10010180,E0AE7260,0F513E00,1F518DA0,F0ADC070,268501376,3769528928,256982528,525438368,4037918832
25,0.1,100,0.31,1000FD40E0AB8C800F5428601F547380F0AADA70,1000FD40,E0AB8C80,0F542860,1F547380,F0AADA70,268500288,3769339008,257173600,525628288,4037728880
26,0.1,100,0.31,1000F900E0A8B2A00F5706801F574D60F0A80080,1000F900,E0A8B2A0,0F570680,1F574D60,F0A80080,268499200,3769152160,257361536,525815136,4037542016
27,0.1,100,0.32,1000F4E0E0A5E4A00F59D8A01F5A1B60F0A53280,1000F4E0,E0A5E4A0,0F59D8A0,1F5A1B60,F0A53280,268498144,3768968352,257546400,525998944,4037358208
28,0.1,100,0.32,1000F0C0E0A322800F5C9EF01F5CDD80F0A27040,1000F0C0,E0A32280,0F5C9EF0,1F5CDD80,F0A27040,268497088,3768787584,257728240,526179712,4037177408
29,0.1,100,0.33,1000ECC0E0A06BE00F5F59B01F5F9420F09FB9A0,1000ECC0,E0A06BE0,0F5F59B0,1F5F9420,F09FB9A0,268496064,3768609760,257907120,526357536,4036999584
30,0.1,100,0.33,1000E8C0E09DC0A00F6208F01F623F60F09D0E50,1000E8C0,E09DC0A0,0F6208F0,1F623F60,F09D0E50,268495040,3768434848,258083056,526532448,4036824656
31,0.1,100,0.34,1000E4E0E09B20A00F64ACF01F64DF60F09A6E30,1000E4E0,E09B20A0,0F64ACF0,1F64DF60,F09A6E30,268494048,3768262816,258256112,526704480,4036652592
32,0.1,100,0.35,1000E120E0988BA00F6745D01F677460F097D920,1000E120,E0988BA0,0F6745D0,1F677460,F097D920,268493088,3768093600,258426320,526873696,4036483360
33,0.1,100,0.35,1000DD40E09601600F69D3D01F69FEA0F0954EE0,1000DD40,E0960160,0F69D3D0,1F69FEA0,F0954EE0,268492096,3767927136,258593744,527040160,4036316896
34,0.1,100,0.36,1000D9A0E09381E00F6C57101F6C7E20F092CF50,1000D9A0,E09381E0,0F6C5710,1F6C7E20,F092CF50,268491168,3767763424,258758416,527203872,4036153168
35,0.1,100,0.36,1000D600E0910CE00F6ECFC01F6EF320F0905A40,1000D600,E0910CE0,0F6ECFC0,1F6EF320,F0905A40,268490240,3767602400,258920384,527364896,4035992128
36,0.1,100,0.37,1000D260E08EA2400F713E101F715DC0F08DEF90,1000D260,E08EA240,0F713E10,1F715DC0,F08DEF90,268489312,3767444032,259079696,527523264,4035833744
37,0.1,100,0.38,1000CEE0E08C41C00F73A2201F73BE40F08B8F10,1000CEE0,E08C41C0,0F73A220,1F73BE40,F08B8F10,268488416,3767288256,259236384,527679040,4035677968
38,0.1,100,0.38,1000CB60E089EB600F75FC101F7614A0F0893890,1000CB60,E089EB60,0F75FC10,1F7614A0,F0893890,268487520,3767135072,259390480,527832224,4035524752
39,0.1,100,0.39,1000C800E0879EC00F784C201F786140F086EBE0,1000C800,E0879EC0,0F784C20,1F786140,F086EBE0,268486656,3766984384,259542048,527982912,4035374048
40,0.1,100,0.4,1000C4A0E0855BE00F7A92701F7AA420F084A8F0,1000C4A0,E0855BE0,0F7A9270,1F7AA420,F084A8F0,268485792,3766836192,259691120,528131104,4035225840
41,0.1,100,0.4,1000C160E08322800F7CCF201F7CDD80F0826F90,1000C160,E0832280,0F7CCF20,1F7CDD80,F0826F90,268484960,3766690432,259837728,528276864,4035080080
42,0.1,100,0.41,1000BE20E080F2800F7F02601F7F0D80F0803F90,1000BE20,E080F280,0F7F0260,1F7F0D80,F0803F90,268484128,3766547072,259981920,528420224,4034936720
43,0.1,100,0.42,1000BAE0E07ECBC00F812C501F813440F07E18C0,1000BAE0,E07ECBC0,0F812C50,1F813440,F07E18C0,268483296,3766406080,260123728,528561216,4034795712
44,0.1,100,0.43,1000B7C0E07CAE400F834D201F8351C0F07BFB20,1000B7C0,E07CAE40,0F834D20,1F8351C0,F07BFB20,268482496,3766267456,260263200,528699840,4034657056
45,0.1,100,0.43,1000B4A0E07A99800F8564F01F856680F079E660,1000B4A0,E07A9980,0F8564F0,1F856680,F079E660,268481696,3766131072,260400368,528836224,4034520672
46,0.1,100,0.44,1000B1A0E0788DA00F8773E01F877260F077DA80,1000B1A0,E0788DA0,0F8773E0,1F877260,F077DA80,268480928,3765996960,260535264,528970336,4034386560
47,0.1,100,0.45,1000AEA0E0768A800F897A101F897580F075D740,1000AEA0,E0768A80,0F897A10,1F897580,F075D740,268480160,3765865088,260667920,529102208,4034254656
48,0.1,100,0.46,1000ABC0E0748FC00F8B77C01F8B7040F073DC90,1000ABC0,E0748FC0,0F8B77C0,1F8B7040,F073DC90,268479424,3765735360,260798400,529231936,4034124944
49,0.1,100,0.46,1000A8E0E0729D800F8D6CF01F8D6280F071EA40,1000A8E0,E0729D80,0F8D6CF0,1F8D6280,F071EA40,268478688,3765607808,260926704,529359488,4033997376
50,0.1,100,0.47,1000A600E070B3800F8F59D01F8F4C80F0700030,1000A600,E070B380,0F8F59D0,1F8F4C80,F0700030,268477952,3765482368,261052880,529484928,4033871920
51,0.1,100,0.48,1000A340E06ED1A00F913E901F912E60F06E1E40,1000A340,E06ED1A0,0F913E90,1F912E60,F06E1E40,268477248,3765359008,261176976,529608288,4033748544
52,0.1,100,0.49,1000A080E06CF7C00F931B401F930840F06C4450,1000A080,E06CF7C0,0F931B40,1F930840,F06C4450,268476544,3765237696,261299008,529729600,4033627216
53,0.1,100,0.5,10009DC0E06B25A00F94F0001F94DA60F06A7230,10009DC0,E06B25A0,0F94F000,1F94DA60,F06A7230,268475840,3765118368,261419008,529848928,4033507888
54,0.1,100,0.51,10009B20E0695B600F96BD001F96A4A0F068A7E0,10009B20,E0695B60,0F96BD00,1F96A4A0,F068A7E0,268475168,3765001056,261537024,529966240,4033390560
55,0.1,100,0.51,10009880E06798A00F9882601F986760F066E520,10009880,E06798A0,0F988260,1F986760,F066E520,268474496,3764885664,261653088,530081632,4033275168
56,0.1,100,0.52,10009600E065DD800F9A40301F9A2280F06529E0,10009600,E065DD80,0F9A4030,1F9A2280,F06529E0,268473856,3764772224,261767216,530195072,4033161696
57,0.1,100,0.53,10009360E06429A00F9BF6901F9BD660F0637600,10009360,E06429A0,0F9BF690,1F9BD660,F0637600,268473184,3764660640,261879440,530306656,4033050112
58,0.1,100,0.54,100090E0E0627D000F9DA5B01F9D8300F061C960,100090E0,E0627D00,0F9DA5B0,1F9D8300,F061C960,268472544,3764550912,261989808,530416384,4032940384
59,0.1,100,0.55,10008E80E060D7800F9F4DA01F9F2880F06023E0,10008E80,E060D780,0F9F4DA0,1F9F2880,F06023E0,268471936,3764443008,262098336,530524288,4032832480
60,0.1,100,0.56,10008C20E05F39200FA0EE901FA0C6E0F05E8560,10008C20,E05F3920,0FA0EE90,1FA0C6E0,F05E8560,268471328,3764336928,262205072,530630368,4032726368
61,0.1,100,0.57,100089C0E05DA1800FA288801FA25E80F05CEDD0,100089C0,E05DA180,0FA28880,1FA25E80,F05CEDD0,268470720,3764232576,262310016,530734720,4032622032
62,0.1,100,0.58,10008760E05C10C00FA41BA01FA3EF40F05B5D00,10008760,E05C10C0,0FA41BA0,1FA3EF40,F05B5D00,268470112,3764129984,262413216,530837312,4032519424
63,0.1,100,0.59,10008520E05A86C00FA5A8001FA57940F059D2E0,10008520,E05A86C0,0FA5A800,1FA57940,F059D2E0,268469536,3764029120,262514688,530938176,4032418528
64,0.1,100,0.6,100082E0E05903200FA72DD01FA6FCE0F0584F50,100082E0,E0590320,0FA72DD0,1FA6FCE0,F0584F50,268468960,3763929888,262614480,531037408,4032319312
65,0.1,100,0.61,100080A0E05786200FA8AD201FA879E0F056D230,100080A0,E0578620,0FA8AD20,1FA879E0,F056D230,268468384,3763832352,262712608,531134944,4032221744
66,0.1,100,0.62,10007E80E0560F600FAA26001FA9F0A0F0555B80,10007E80,E0560F60,0FAA2600,1FA9F0A0,F0555B80,268467840,3763736416,262809088,531230880,4032125824
67,0.1,100,0.63,10007C60E0549F000FAB98A01FAB6100F053EB00,10007C60,E0549F00,0FAB98A0,1FAB6100,F053EB00,268467296,3763642112,262903968,531325184,4032031488
68,0.1,100,0.64,10007A40E05334A00FAD05101FACCB60F05280B0,10007A40,E05334A0,0FAD0510,1FACCB60,F05280B0,268466752,3763549344,262997264,531417952,4031938736
69,0.1,100,0.65,10007840E051D0600FAE6B601FAE2FA0F0511C60,10007840,E051D060,0FAE6B60,1FAE2FA0,F0511C60,268466240,3763458144,263088992,531509152,4031847520
70,0.1,100,0.67,10007640E05072200FAFCBC01FAF8DE0F04FBE10,10007640,E0507220,0FAFCBC0,1FAF8DE0,F04FBE10,268465728,3763368480,263179200,531598816,4031757840
71,0.1,100,0.68,10007440E04F19A00FB126401FB0E660F04E6590,10007440,E04F19A0,0FB12640,1FB0E660,F04E6590,268465216,3763280288,263267904,531687008,4031669648
72,0.1,100,0.69,10007240E04DC7000FB27AF01FB23900F04D12E0,10007240,E04DC700,0FB27AF0,1FB23900,F04D12E0,268464704,3763193600,263355120,531773696,4031582944
73,0.1,100,0.7,10007040E04C7A000FB3C9E01FB38600F04BC5D0,10007040,E04C7A00,0FB3C9E0,1FB38600,F04BC5D0,268464192,3763108352,263440864,531858944,4031497680
74,0.1,100,0.71,10006E60E04B32800FB513501FB4CD80F04A7E50,10006E60,E04B3280,0FB51350,1FB4CD80,F04A7E50,268463712,3763024512,263525200,531942784,4031413840
75,0.1,100,0.73,10006C80E049F0800FB657201FB60F80F0493C50,10006C80,E049F080,0FB65720,1FB60F80,F0493C50,268463232,3762942080,263608096,532025216,4031331408
76,0.1,100,0.74,10006AC0E048B3E00FB795A01FB74C20F047FFB0,10006AC0,E048B3E0,0FB795A0,1FB74C20,F047FFB0,268462784,3762861024,263689632,532106272,4031250352
77,0.1,100,0.75,100068E0E0477CA00FB8CEC01FB88360F046C860,100068E0,E0477CA0,0FB8CEC0,1FB88360,F046C860,268462304,3762781344,263769792,532185952,4031170656
78,0.1,100,0.76,10006720E0464A800FBA02A01FB9B580F0459640,10006720,E0464A80,0FBA02A0,1FB9B580,F0459640,268461856,3762702976,263848608,532264320,4031092288
79,0.1,100,0.78,10006560E0451DA00FBB31501FBAE260F0446940,10006560,E0451DA0,0FBB3150,1FBAE260,F0446940,268461408,3762625952,263926096,532341344,4031015232
80,0.1,100,0.79,100063A0E043F5A00FBC5B001FBC0A60F0434160,100063A0,E043F5A0,0FBC5B00,1FBC0A60,F0434160,268460960,3762550176,264002304,532417120,4030939488
81,0.1,100,0.8,10006200E042D2C00FBD7FA01FBD2D40F0421E60,10006200,E042D2C0,0FBD7FA0,1FBD2D40,F0421E60,268460544,3762475712,264077216,532491584,4030864992
82,0.1,100,0.82,10006060E041B4A00FBE9F601FBE4B60F0410040,10006060,E041B4A0,0FBE9F60,1FBE4B60,F0410040,268460128,3762402464,264150880,532564832,4030791744
83,0.1,100,0.83,10005EC0E0409B600FBFBA501FBF64A0F03FE700,10005EC0,E0409B60,0FBFBA50,1FBF64A0,F03FE700,268459712,3762330464,264223312,532636832,4030719744
84,0.1,100,0.85,10005D20E03F86E00FC0D0801FC07920F03ED260,10005D20,E03F86E0,0FC0D080,1FC07920,F03ED260,268459296,3762259680,264294528,532707616,4030648928
85,0.1,100,0.86,10005B80E03E76E00FC1E2001FC18920F03DC270,10005B80,E03E76E0,0FC1E200,1FC18920,F03DC270,268458880,3762190048,264364544,532777248,4030579312
86,0.1,100,0.88,10005A00E03D6B800FC2EEF01FC29480F03CB710,10005A00,E03D6B80,0FC2EEF0,1FC29480,F03CB710,268458496,3762121600,264433392,532845696,4030510864
87,0.1,100,0.89,10005880E03C64C00FC3F7501FC39B40F03BB030,10005880,E03C64C0,0FC3F750,1FC39B40,F03BB030,268458112,3762054336,264501072,532912960,4030443568
88,0.1,100,0.91,10005700E03B62400FC4FB501FC49DC0F03AADC0,10005700,E03B6240,0FC4FB50,1FC49DC0,F03AADC0,268457728,3761988160,264567632,532979136,4030377408
89,0.1,100,0.92,10005580E03A64200FC5FAF01FC59BE0F039AF90,10005580,E03A6420,0FC5FAF0,1FC59BE0,F039AF90,268457344,3761923104,264633072,533044192,4030312336
90,0.1,100,0.94,10005400E0396A400FC6F6401FC695C0F038B5C0,10005400,E0396A40,0FC6F640,1FC695C0,F038B5C0,268456960,3761859136,264697408,533108160,4030248384
91,0.1,100,0.96,100052A0E03874A00FC7ED501FC78B60F037C010,100052A0,E03874A0,0FC7ED50,1FC78B60,F037C010,268456608,3761796256,264760656,533171040,4030185488
92,0.1,100,0.97,10005140E03783200FC8E0401FC87CE0F036CE80,10005140,E0378320,0FC8E040,1FC87CE0,F036CE80,268456256,3761734432,264822848,533232864,4030123648
93,0.1,100,0.99,10004FE0E03695A00FC9CF101FC96A60F035E110,10004FE0,E03695A0,0FC9CF10,1FC96A60,F035E110,268455904,3761673632,264883984,533293664,4030062864
94,0.1,100,1.01,10004E80E035AC400FCAB9F01FCA53C0F034F790,10004E80,E035AC40,0FCAB9F0,1FCA53C0,F034F790,268455552,3761613888,264944112,533353408,4030003088
95,0.1,100,1.02,10004D20E034C6C00FCBA0D01FCB3940F0341200,10004D20,E034C6C0,0FCBA0D0,1FCB3940,F0341200,268455200,3761555136,265003216,533412160,4029944320
96,0.1,100,1.04,10004BE0E033E5000FCC83D01FCC1B00F0333050,10004BE0,E033E500,0FCC83D0,1FCC1B00,F0333050,268454880,3761497344,265061328,533469952,4029886544
97,0.1,100,1.06,10004AA0E03307200FCD63001FCCF8E0F0325270,10004AA0,E0330720,0FCD6300,1FCCF8E0,F0325270,268454560,3761440544,265118464,533526752,4029829744
98,0.1,100,1.08,10004960E0322D000FCE3E701FCDD300F0317840,10004960,E0322D00,0FCE3E70,1FCDD300,F0317840,268454240,3761384704,265174640,533582592,4029773888
99,0.1,100,1.1,10004820E03156800FCF16201FCEA980F030A1D0,10004820,E0315680,0FCF1620,1FCEA980,F030A1D0,268453920,3761329792,265229856,533637504,4029718992
100,0.1,100,1.11,100046E0E03083A00FCFEA401FCF7C60F02FCEE0,100046E0,E03083A0,0FCFEA40,1FCF7C60,F02FCEE0,268453600,3761275808,265284160,533691488,4029664992
101,0.1,100,1.13,100045A0E02FB4600FD0BAC01FD04BA0F02EFF90,100045A0,E02FB460,0FD0BAC0,1FD04BA0,F02EFF90,268453280,3761222752,265337536,533744544,4029611920
102,0.1,100,1.15,10004480E02EE8800FD187C01FD11780F02E33C0,10004480,E02EE880,0FD187C0,1FD11780,F02E33C0,268452992,3761170560,265390016,533796736,4029559744
103,0.1,100,1.17,10004360E02E20200FD251501FD1DFE0F02D6B60,10004360,E02E2020,0FD25150,1FD1DFE0,F02D6B60,268452704,3761119264,265441616,533848032,4029508448
104,0.1,100,1.19,10004220E02D5B200FD317801FD2A4E0F02CA650,10004220,E02D5B20,0FD31780,1FD2A4E0,F02CA650,268452384,3761068832,265492352,533898464,4029458000
105,0.1,100,1.21,10004100E02C99800FD3DA501FD36680F02BE4A0,10004100,E02C9980,0FD3DA50,1FD36680,F02BE4A0,268452096,3761019264,265542224,533948032,4029408416
106,0.1,100,1.24,10004000E02BDB000FD499E01FD42500F02B2630,10004000,E02BDB00,0FD499E0,1FD42500,F02B2630,268451840,3760970496,265591264,533996800,4029359664
107,0.1,100,1.26,10003EE0E02B1FE00FD556301FD4E020F02A6AF0,10003EE0,E02B1FE0,0FD55630,1FD4E020,F02A6AF0,268451552,3760922592,265639472,534044704,4029311728
108,0.1,100,1.28,10003DC0E02A67C00FD60F501FD59840F029B2E0,10003DC0,E02A67C0,0FD60F50,1FD59840,F029B2E0,268451264,3760875456,265686864,534091840,4029264608
109,0.1,100,1.3,10003CC0E029B2E00FD6C5501FD64D20F028FDF0,10003CC0,E029B2E0,0FD6C550,1FD64D20,F028FDF0,268451008,3760829152,265733456,534138144,4029218288
110,0.1,100,1.32,10003BC0E02901000FD778401FD6FF00F0284C00,10003BC0,E0290100,0FD77840,1FD6FF00,F0284C00,268450752,3760783616,265779264,534183680,4029172736
111,0.1,100,1.35,10003AC0E02852000FD828301FD7AE00F0279D20,10003AC0,E0285200,0FD82830,1FD7AE00,F0279D20,268450496,3760738816,265824304,534228480,4029127968
112,0.1,100,1.37,100039C0E027A6200FD8D5201FD859E0F026F120,100039C0,E027A620,0FD8D520,1FD859E0,F026F120,268450240,3760694816,265868576,534272480,4029083936
113,0.1,100,1.39,100038C0E026FD200FD97F301FD902E0F0264810,100038C0,E026FD20,0FD97F30,1FD902E0,F0264810,268449984,3760651552,265912112,534315744,4029040656
114,0.1,100,1.42,100037C0E02656E00FDA26501FD9A920F025A1E0,100037C0,E02656E0,0FDA2650,1FD9A920,F025A1E0,268449728,3760608992,265954896,534358304,4028998112
115,0.1,100,1.44,100036E0E025B3800FDACAB01FDA4C80F024FE80,100036E0,E025B380,0FDACAB0,1FDA4C80,F024FE80,268449504,3760567168,265996976,534400128,4028956288
116,0.1,100,1.47,100035E0E02512E00FDB6C401FDAED20F0245DE0,100035E0,E02512E0,0FDB6C40,1FDAED20,F0245DE0,268449248,3760526048,266038336,534441248,4028915168
117,0.1,100,1.49,10003500E02475000FDC0B101FDB8B00F023BFF0,10003500,E0247500,0FDC0B10,1FDB8B00,F023BFF0,268449024,3760485632,266078992,534481664,4028874736
118,0.1,100,1.52,10003420E023D9C00FDCA7401FDC2640F02324B0,10003420,E023D9C0,0FDCA740,1FDC2640,F02324B0,268448800,3760445888,266118976,534521408,4028834992
119,0.1,100,1.55,10003340E02341200FDD40C01FDCBEE0F0228C10,10003340,E0234120,0FDD40C0,1FDCBEE0,F0228C10,268448576,3760406816,266158272,534560480,4028795920
120,0.1,100,1.57,10003260E022AB000FDDD7B01FDD5500F021F600,10003260,E022AB00,0FDDD7B0,1FDD5500,F021F600,268448352,3760368384,266196912,534598912,4028757504
121,0.1,100,1.6,10003180E02217800FDE6C101FDDE880F0216270,10003180,E0221780,0FDE6C10,1FDDE880,F0216270,268448128,3760330624,266234896,534636672,4028719728
122,0.1,100,1.63,100030A0E02186800FDEFDF01FDE7980F020D170,100030A0,E0218680,0FDEFDF0,1FDE7980,F020D170,268447904,3760293504,266272240,534673792,4028682608
123,0.1,100,1.66,10002FE0E020F8000FDF8D501FDF0800F02042E0,10002FE0,E020F800,0FDF8D50,1FDF0800,F02042E0,268447712,3760257024,266308944,534710272,4028646112
124,0.1,100,1.68,10002F00E0206BC00FE01A501FDF9440F01FB6B0,10002F00,E0206BC0,0FE01A50,1FDF9440,F01FB6B0,268447488,3760221120,266345040,534746176,4028610224
125,0.1,100,1.71,10002E40E01FE2000FE0A4E01FE01E00F01F2CE0,10002E40,E01FE200,0FE0A4E0,1FE01E00,F01F2CE0,268447296,3760185856,266380512,534781440,4028574944
126,0.1,100,1.74,10002D60E01F5AA00FE12D201FE0A560F01EA570,10002D60,E01F5AA0,0FE12D20,1FE0A560,F01EA570,268447072,3760151200,266415392,534816096,4028540272
127,0.1,100,1.77,10002CA0E01ED5600FE1B3201FE12AA0F01E2040,10002CA0,E01ED560,0FE1B320,1FE12AA0,F01E2040,268446880,3760117088,266449696,534850208,4028506176
128,0.1,100,1.8,10002BE0E01E52800FE236D01FE1AD80F01D9D50,10002BE0,E01E5280,0FE236D0,1FE1AD80,F01D9D50,268446688,3760083584,266483408,534883712,4028472656
129,0.1,100,1.83,10002B20E01DD1C00FE2B8401FE22E40F01D1CA0,10002B20,E01DD1C0,0FE2B840,1FE22E40,F01D1CA0,268446496,3760050624,266516544,534916672,4028439712
130,0.1,100,1.87,10002A60E01D53400FE337801FE2ACC0F01C9E10,10002A60,E01D5340,0FE33780,1FE2ACC0,F01C9E10,268446304,3760018240,266549120,534949056,4028407312
131,0.1,100,1.9,100029C0E01CD6E00FE3B4A01FE32920F01C21B0,100029C0,E01CD6E0,0FE3B4A0,1FE32920,F01C21B0,268446144,3759986400,266581152,534980896,4028375472
132,0.1,100,1.93,10002900E01C5CA00FE42FA01FE3A360F01BA770,10002900,E01C5CA0,0FE42FA0,1FE3A360,F01BA770,268445952,3759955104,266612640,535012192,4028344176
133,0.1,100,1.97,10002840E01BE4600FE4A8801FE41BA0F01B2F30,10002840,E01BE460,0FE4A880,1FE41BA0,F01B2F30,268445760,3759924320,266643584,535042976,4028313392
134,0.1,100,2.0,100027A0E01B6E400FE51F601FE491C0F01AB900,100027A0,E01B6E40,0FE51F60,1FE491C0,F01AB900,268445600,3759894080,266674016,535073216,4028283136
135,0.1,100,2.03,100026E0E01AFA200FE594401FE505E0F01A44D0,100026E0,E01AFA20,0FE59440,1FE505E0,F01A44D0,268445408,3759864352,266703936,535102944,4028253392
136,0.1,100,2.07,10002640E01A87E00FE607201FE57820F019D2A0,10002640,E01A87E0,0FE60720,1FE57820,F019D2A0,268445248,3759835104,266733344,535132192,4028224160
137,0.1,100,2.11,100025A0E01A17A00FE678101FE5E860F0196250,100025A0,E01A17A0,0FE67810,1FE5E860,F0196250,268445088,3759806368,266762256,535160928,4028195408
138,0.1,100,2.14,10002500E019A9400FE6E7101FE656C0F018F3F0,10002500,E019A940,0FE6E710,1FE656C0,F018F3F0,268444928,3759778112,266790672,535189184,4028167152
139,0.1,100,2.18,10002460E0193CC00FE754301FE6C340F0188770,10002460,E0193CC0,0FE75430,1FE6C340,F0188770,268444768,3759750336,266818608,535216960,4028139376
140,0.1,100,2.22,100023C0E018D2200FE7BF801FE72DE0F0181CC0,100023C0,E018D220,0FE7BF80,1FE72DE0,F0181CC0,268444608,3759723040,266846080,535244256,4028112064
141,0.1,100,2.26,10002320E01869400FE828F01FE796C0F017B3F0,10002320,E0186940,0FE828F0,1FE796C0,F017B3F0,268444448,3759696192,266873072,535271104,4028085232
142,0.1,100,2.29,10002280E01802200FE890A01FE7FDE0F0174CD0,10002280,E0180220,0FE890A0,1FE7FDE0,F0174CD0,268444288,3759669792,266899616,535297504,4028058832
143,0.1,100,2.33,10002200E0179CC00FE8F6901FE86340F016E780,10002200,E0179CC0,0FE8F690,1FE86340,F016E780,268444160,3759643840,266925712,535323456,4028032896
144,0.1,100,2.37,10002160E01739200FE95AC01FE8C6E0F01683E0,10002160,E0173920,0FE95AC0,1FE8C6E0,F01683E0,268444000,3759618336,266951360,535348960,4028007392
145,0.1,100,2.42,100020C0E016D7400FE9BD401FE928C0F01621F0,100020C0,E016D740,0FE9BD40,1FE928C0,F01621F0,268443840,3759593280,266976576,535374016,4027982320
146,0.1,100,2.46,10002040E01677000FEA1E201FE98900F015C1A0,10002040,E0167700,0FEA1E20,1FE98900,F015C1A0,268443712,3759568640,267001376,535398656,4027957664
147,0.1,100,2.5,10001FC0E01618600FEA7D501FE9E7A0F0156300,10001FC0,E0161860,0FEA7D50,1FE9E7A0,F0156300,268443584,3759544416,267025744,535422880,4027933440
